0,1,2,3,4,5,6,7,8,9
0.07237569,-0.032913208,0.1075867,0.22087866,-0.048210915,0.048050806,0.049950343,-0.0007136371,0.2257243,0.19973403
0.13012102,-0.08146244,-0.19801104,-0.17005056,-0.0701308,-0.11899579,0.22955419,0.05864159,-0.028992165,-0.056313325
0.23179784,-0.0003935358,-0.11121624,-0.13904257,0.14024627,-0.20737775,0.07937382,-0.14700092,-0.07727525,0.1339341
0.021616518,0.14245552,-0.04003438,0.07770835,0.03620305,-0.05801001,0.23333529,-0.11751818,0.12620732,0.1742675
-0.06524934,0.14598888,0.008837036,-0.16667438,-0.01107051,0.0037221732,-0.13094777,0.20803079,0.14789674,-0.029650645
-0.20675364,0.08052845,0.1969058,0.15351684,-0.20554213,-0.15923537,-0.004396346,0.0338815,0.032759868,-0.1941829
0.15744084,-0.15712485,0.107615985,-0.13484663,0.103813834,-0.111122265,0.1581999,-0.16485347,-0.07910111,0.19986571
0.008936315,0.18602252,-0.20270397,0.092664145,-0.016227756,-0.044707537,-0.079194084,0.18776087,-0.0214902,0.15553208
-0.0040243245,-0.16971897,0.006524252,0.09152835,-0.13298263,-0.0497205,0.16157958,-0.12519142,-0.18555886,-0.22567551
-0.13118389,-0.19190127,0.020584939,-0.13108127,-0.087941416,-0.15547825,-0.06569816,0.11815317,0.23365214,0.016415054
0.2141865,0.1636316,-0.0861424,0.1976739,0.18056394,0.12274461,0.0059142015,0.122969255,0.18283068,0.10433508
0.20480397,-0.09358907,-0.07737237,0.108717844,-0.10058666,0.06695316,-0.056404743,0.238424,0.053665586,-0.19213495
0.14259739,-0.13783202,0.0737146,0.19542357,0.2184087,0.22743426,-0.08522249,-0.15212388,0.034548227,0.22039703
0.06848015,0.12365717,-0.073491625,-0.10474071,0.09212033,-0.14857343,-0.054184735,0.031992912,0.101868264,0.084035866
-0.20028128,-0.04921312,-0.20263223,-0.03315899,-0.17714709,-0.12187121,0.19971727,-0.046794355,0.12583007,-0.08890973
-0.07786261,-0.040364277,0.074541256,0.15157881,-0.12455462,-0.047505867,-0.1555634,-0.028972844,0.07218982,0.16141683
-0.18275802,-0.055534065,0.02530846,0.051321927,0.05902439,0.046641286,0.17847762,0.14714669,0.16275917,0.027908085
0.11161228,0.114375316,-0.10433468,0.018795077,-0.17427042,0.16171505,-0.07777763,-0.15189664,-0.042734295,-0.02407532
0.019370008,0.01732468,0.0124829495,-0.084887765,-0.19473113,0.18014099,-0.17677966,0.0123184165,0.12414246,-0.1343195
-0.0026501263,0.049680013,-0.1772665,0.2311648,0.0047741416,-0.027986113,-0.15485707,-0.1343103,-0.13231282,-0.1591395
-0.16687486,-0.14994712,-0.16077983,-0.08276472,-0.0036562548,0.048628356,0.20247015,0.030829929,0.12203392,-0.11265033
0.04351465,0.052820887,0.2091934,0.16948774,-0.13082598,-0.0402248,-0.1886627,0.01505074,-0.17859162,0.124640144
-0.111656204,-0.22630437,-0.18223839,-0.22102222,0.08117778,0.23597069,-0.1174362,0.22911027,0.14245395,-0.12447178
0.11386402,0.1033223,0.10518594,0.2175935,0.120244086,-0.11153091,0.07915951,-0.15003932,0.11250901,0.020421397
-0.04665688,0.16997479,-0.14425333,0.0034929882,0.18138658,-0.022715012,-0.2131488,0.12105051,0.060403336,-0.13015498
0.08014873,-0.205748,-0.19935612,0.13350528,0.21862541,-0.14001776,0.17377241,-0.11234095,0.20997432,-0.093737304
0.06185875,0.16938424,-0.14417145,-0.19332866,-0.07760837,-0.19986907,-0.098479554,0.0639984,-0.20336208,-0.030324634
0.20063151,0.18663998,0.115291335,0.190649,0.0077018393,-0.016396374,0.12356488,-0.1977007,-0.1977968,0.123817444
0.18911041,-0.16666389,0.087840535,0.13552178,0.057998113,-0.0743236,-0.1505387,0.18002841,0.029692395,-0.253344
0.018477604,-0.15943785,-0.10389641,-0.2129081,0.071406074,-0.21412721,0.23495074,0.12520692,0.193842,-0.045439973
0.096734725,0.09865031,-0.20279343,0.20996751,-0.13837503,0.14776719,0.092597425,0.055903345,0.17220743,0.1686234
0.17554231,0.10637878,-0.043694135,0.169518,0.21009864,-0.04381198,-0.003789226,0.034757253,-0.2021045,0.21819119
0.22678012,-0.060399607,-0.050920624,-0.080568954,0.18959726,-0.14671361,0.08675541,0.12720229,0.178698,0.11763862
-0.030964253,0.11304144,-0.09176003,0.10724515,-0.19590527,0.15321878,-0.1533007,-0.06219407,0.23562479,0.08914556
0.05673023,-0.18280844,0.08246705,-0.20859902,0.15928786,0.057053644,-0.1331969,0.023195887,0.21016786,-0.10298487
-0.19249666,-0.17671934,0.08649725,-0.12524348,-0.15077692,0.059422787,-0.09602868,0.16649361,-0.04623052,-0.15093207
0.0021904574,0.17120305,0.09140272,0.10007907,0.009104972,-0.12938987,0.08893605,0.23010357,0.09371638,-0.15727046
0.14743806,0.16889492,0.016168598,0.05583654,-0.23349921,0.04587086,-0.09430005,0.043970548,-0.042060792,-0.11622853
-0.13458356,-0.19145764,-0.13976857,0.09996113,-0.07246923,0.0958854,0.19845136,0.04522037,-0.21339503,-0.03139862
-0.1453395,0.10286294,-0.017733363,0.09159585,-0.013584552,0.072617464,0.113938935,-0.18227823,0.08061631,0.13535137
0.16922846,-0.17879768,-0.044872843,-0.20641932,0.028912809,0.027021036,-0.051120516,-0.051274117,-0.017960403,-0.17487471
-0.2367398,0.07546994,0.13300774,0.0071069677,-0.12999818,0.006873861,-0.050301153,0.07907836,-0.035251454,0.0061589987
-0.07688876,-0.11779496,0.05802956,0.22146888,0.08720051,-0.063743405,-0.027607711,-0.09680053,0.10754224,-0.10306499
-0.0058791903,-0.15946326,0.18254542,-0.10847611,0.10659399,-0.037253402,0.07102459,0.1963326,-0.19886714,-0.20668699
0.22265643,-0.12255191,-0.060418505,0.11386775,-0.1302514,-0.17635582,-0.17997167,-0.01617059,0.15758319,-0.10321553
-0.08477434,0.17611913,-0.12723331,0.16815244,0.172322,-0.18634605,0.0730055,0.14633426,0.18921746,-0.17036183
-0.1956591,0.09082759,-0.118135825,-0.086107485,-0.040474188,0.17002016,0.073243506,0.1193269,0.1377895,-0.15100764
0.059937492,0.2262125,0.18861511,-0.15819989,0.17187129,0.105099656,0.03319978,-0.1363171,-0.009255217,-0.23937532
-0.05737416,0.2307022,-0.15537202,-0.21851672,-0.016717574,0.1687576,-0.17948464,-0.010268548,-0.17999883,0.18797828
-0.0695324,-0.117661364,0.13776484,0.12740615,0.21474041,-0.04181964,0.064920604,-0.062597714,0.123052076,0.124274805
0.004431384,0.08387559,-0.2259865,-0.0130087705,0.22640298,-0.19919665,0.08859019,0.22590901,-0.20530921,-0.10944132
-0.102297135,0.18479173,-0.10588487,0.15078454,0.022943817,0.08068491,-0.07468239,0.18123929,0.14438286,0.05847565
-0.097243704,-0.024775429,0.22037774,0.11461136,0.022261787,-0.09499815,0.18893042,0.22741693,-0.121622525,0.14002202
